piece,beats,pitches
./abc/Polonäs_0b8dfd.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 5], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5]]","[[74, 73, 74, 76, 77, 76, 77, 79, 81, 72], [74, 73, 74, 76, 77, 76, 77, 79, 81], [82, 81, 79, 77, 76, 74], [74, 73, 74, 76, 74, 72, 71, 69], [74, 73, 74, 76, 77, 76, 77, 79, 81, 72], [74, 73, 74, 76, 77, 76, 77, 79, 81], [82, 81, 79, 77, 76, 74], [73, 74, 76, 72, 74, 62], [77, 79, 81], [77, 76, 77, 79, 77, 76, 74], [73, 76, 69], [74, 73, 74, 76, 72, 70, 69], [65, 64, 65, 69, 65, 64, 62], [57, 61, 64, 69, 65, 62], [64, 62, 61, 62]]"
./abc/Polska_från_Vrigstad_034e2a.abc,"[[1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 4, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 12], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9, 12], [1, 2, 3, 4, 5, 7, 9], [1, 3, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9], [1, 3, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9]]","[[74, 73, 74, 73, 74, 73, 74, 73, 74, 76], [78, 76, 74, 73, 71, 69], [71, 69, 71, 69, 71, 69, 71, 69, 71, 73], [74, 73, 71, 69, 67, 66], [64, 67, 71, 76, 79, 76], [74, 73, 71, 73, 76, 74], [78, 79, 76, 78, 74, 74, 76, 78], [79, 78, 76, 78, 79, 79, 76], [78, 79, 76, 78, 74, 74, 76, 78], [79, 78, 76, 74, 73, 74, 74], [78, 78, 74, 74, 76, 74, 76], [78, 76, 78, 79, 79, 76], [78, 78, 74, 74, 76, 76, 78], [79, 78, 76, 74, 73, 74, 74]]"
./abc/Polonäs_i_G_efter_Jean_E_Blomgren_282b9e.abc,"[[1, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 4, 5, 7, 8, 9, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9]]","[[79, 79, 79], [83, 79, 78, 79, 81, 79, 78, 81, 79, 74], [76, 78, 79, 74, 72], [71, 69, 67, 66, 67, 64, 62], [79, 79, 74, 71, 71, 67, 79, 79, 83], [81, 78, 74, 74, 78, 81, 84], [83, 86, 83, 79, 83, 79, 74, 72], [71, 74, 76, 78, 79, 67], [83, 83, 79, 83, 83, 79, 83, 86, 84, 83], [81, 81, 78, 81, 81, 78, 81, 84, 83, 81], [79, 79, 78, 76, 76, 72, 69, 79], [78, 76, 74, 72, 74, 72], [71, 74, 79, 74, 71, 74, 79, 74, 71, 74, 79, 74], [76, 76, 74, 72, 72, 71, 72], [76, 76, 72, 69, 69, 66, 62, 78], [79, 83, 81, 79, 78, 76, 74, 72, 71, 69], [67, 62, 67, 71, 69, 66, 69, 72, 71, 67, 71, 74], [71, 67, 71, 74, 76, 72, 76, 78, 79], [79, 78, 76, 74, 74, 72, 71, 74, 78, 79], [76, 72, 69, 66, 67, 71, 55]]"
./abc/Dahl_polska_efter_Ola_Olsson_bf94a6.abc,"[[1, 3, 4, 5, 11], [1, 3, 4, 5, 11], [1, 3, 5, 9, 11], [1, 5], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 5, 9, 10, 11], [1, 5]]","[[81, 80, 81, 76, 74], [73, 71, 73, 69, 69], [69, 73, 76, 80, 78], [78, 76], [69, 69, 71, 71, 73, 73], [74, 74, 73, 73, 71, 71], [69, 69, 71, 71, 73, 73], [74, 74, 73, 73, 71, 71], [81, 76, 73, 71, 69], [71, 69]]"
./abc/_Polonesse_in_A_Moll_no_2_ur_Anders_Larssons_notbok_c58431.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9]]","[[76, 76, 81, 76, 76, 77, 76, 76, 74], [72, 72, 71, 69, 69, 71, 72, 72, 74], [76, 76, 77, 79, 79, 81, 79, 79, 77], [76, 76, 75, 76, 74, 76, 77, 76], [76, 77, 79, 81, 81, 79, 77, 79, 77, 76], [74, 76, 77, 79, 79, 77, 76, 77, 76, 74], [72, 74, 76, 77, 76, 74, 72], [71, 69, 68, 69, 71, 69, 67, 64], [69, 69, 71, 72, 71, 72, 71, 72, 71, 72, 71], [69, 71, 72, 74, 76, 74, 76, 77, 76, 72], [76, 81, 76, 74, 72, 71, 69], [72, 71, 69, 68, 69, 57]]"
./abc/Slängpolska_efter_Magnus_Justus_Trolle_627ac5.abc,"[[1, 3, 5, 9], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 5], [1, 5, 9], [1, 3, 5], [1, 5, 7, 9, 11], [1, 5, 9, 11], [1, 3, 5, 9]]","[[76, 80, 81, 81], [81, 80, 83, 80, 76], [76, 80, 83, 80, 74, 74], [78, 80], [76, 76, 73], [69, 73, 71], [68, 69, 71, 73, 74], [76, 73, 69, 73], [71, 68, 69, 69]]"
./abc/Polonäs_ef3c04.abc,"[[1, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]","[[79, 79, 81, 79, 74], [75, 74, 72, 70, 69, 70, 72, 74, 70], [67, 66, 67, 69, 70, 69, 70, 72, 74, 72, 74, 70], [75, 74, 75, 72, 74], [77, 77, 79, 77, 74], [75, 74, 72, 70, 69, 70, 72, 74, 70], [67, 66, 67, 69, 70, 69, 70, 72, 74, 72, 74, 70], [75, 72, 69, 66, 67, 55]]"
./abc/Polonäs_e2b185.abc,"[[1, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9], [1, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5], [1, 5, 7, 8, 9, 10, 11, 12], [1, 5], [1, 5, 7, 8, 9, 10, 11, 12], [1, 5], [1, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5]]","[[83, 79, 78, 76, 78, 76, 75], [76, 79, 71, 69, 67, 66], [67, 66, 71, 69, 67, 66], [64, 66, 67, 69, 71, 66, 62, 59], [83, 79, 78, 76, 78, 76, 75], [76, 79, 71, 69, 67, 66], [64, 83, 71, 81, 79, 78], [76, 71, 67, 64], [74, 66, 71, 74, 76, 74, 72, 71], [72, 57], [72, 64, 69, 72, 74, 72, 71, 69], [71, 55], [83, 79, 78, 76, 78, 76, 75], [76, 79, 71, 69, 67, 66], [64, 83, 71, 81, 79, 78], [76, 71, 67, 64]]"
./abc/Polonäs_efter_Pehr_Andersson_Bild_09_nr_25_8a875e.abc,"[[1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5], [1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9]]","[[64, 64, 66, 64, 66, 67, 69], [71, 71, 72, 71, 72, 74, 71], [76, 75, 76, 78, 79, 76], [78, 78, 71, 69, 71, 72, 71, 69], [64, 64, 66, 64, 66, 67, 69], [71, 71, 72, 71, 72, 74, 71], [76, 74, 76, 78, 79, 81], [83, 71, 76], [79, 79, 79, 79, 79, 79, 83, 81, 79], [78, 78, 78, 78, 78, 78, 81, 79, 78], [76, 75, 76, 78, 79, 76], [74, 74, 71, 69, 71, 72, 71, 69], [79, 79, 79, 79, 79, 79, 83, 81, 79], [78, 78, 76, 78, 78, 76, 78, 81, 79, 78], [76, 74, 76, 79, 78, 76], [75, 76, 78, 74, 76, 64]]"
./abc/_Polonäs_sexdregasamlingen_del_1_nr_46_311db2.abc,"[[1, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11]]","[[72, 71, 69], [64, 65, 67, 69, 71, 72, 74, 71, 72, 69], [69, 77, 76, 74, 72, 71, 72, 69], [68, 69, 71, 67, 69], [69, 72, 76, 76, 74, 72, 74, 71], [67, 69, 71, 74, 72, 71, 67, 64], [69, 72, 76, 76, 74, 72, 74, 71], [67, 69, 71, 74, 72, 71, 67, 64], [69, 76, 81, 83, 81, 79, 77, 74], [74, 76, 79, 81, 79, 77, 76, 72], [69, 77, 76, 74, 72, 71, 72, 69]]"
./abc/Polonäs_efter_Pehr_Andersson_Bild_20_nr_56_20b592.abc,"[[1, 3, 4, 5, 9], [1, 3, 5, 7, 9], [1, 3, 4, 5, 9], [1, 5], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5]]","[[78, 76, 78, 79, 78], [76, 74, 73, 71, 69], [81, 79, 81, 83, 81], [79, 78], [81, 81, 79, 79, 78], [79, 79, 78, 78, 76], [74, 73, 74, 76, 78, 79], [81, 73, 74]]"
./abc/Polonäs_ur_Lars_Larssons_notbok_i_Dm_5419f9.abc,"[[1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9]]","[[74, 62, 64, 65, 67, 69, 70, 72, 74], [72, 69, 70, 72, 74, 76, 79], [77, 76, 77, 79, 77, 76, 74], [74, 72, 74, 76, 74, 72, 70, 69], [69, 70, 72, 72, 74, 74, 74], [69, 70, 72, 74, 74, 76, 76, 76], [77, 76, 77, 79, 77, 76, 79], [77, 76, 74, 72, 72, 74], [77, 79, 76, 79, 77, 81, 79, 82, 81, 77], [82, 81, 79, 77, 79, 77, 76, 74, 72], [74, 76, 72, 76, 74, 76, 77, 79, 76, 74], [79, 77, 76, 74, 72, 74, 72, 70, 69], [69, 70, 72, 72, 74, 74, 74], [69, 70, 72, 74, 74, 76, 76, 79], [77, 76, 77, 79, 77, 76, 79], [77, 76, 74, 72, 74, 62]]"
./abc/Helfvetets_trapper_ce62ce.abc,"[[1, 5, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 9, 10, 11, 12], [1, 3, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9]]","[[79, 74, 82], [81, 81, 79, 77, 79, 81, 74, 74], [70, 65, 70, 74, 70, 65, 70, 74, 75, 74, 72, 70], [69, 65, 69, 72, 69, 65, 69, 72, 74, 72, 70, 69], [70, 65, 70, 74, 70, 65, 70, 74, 75, 74, 72, 70], [69, 65, 69, 72, 69, 65, 69, 72, 74, 72, 70, 69], [70, 69, 67, 66, 67, 65, 67, 70, 74, 70], [69, 66, 62, 65, 65, 67], [74, 73, 74, 78, 81, 81, 77, 74, 77], [81, 81, 84, 82, 81, 82, 81, 78], [74, 86, 86, 86, 84, 82, 81, 82], [78, 79, 81, 77, 74, 72, 70, 69], [70, 74, 77, 74, 70, 74, 77, 74, 75, 74, 72, 70], [69, 72, 75, 72, 69, 72, 75, 72, 74, 72, 70, 69], [70, 74, 77, 74, 70, 74, 77, 74, 75, 74, 72, 70], [69, 72, 75, 72, 69, 72, 75, 72, 74, 72, 70, 69], [70, 69, 67, 66, 67, 65, 67, 70, 74, 70], [69, 66, 62, 65, 65, 67]]"
./abc/_Polonäs_Mollo_sexdregasamlingen_del_3_nr_48_628b4c.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5]]","[[74, 73, 74, 76, 74, 76, 77, 76, 74], [76, 74, 72, 70, 72, 69], [74, 73, 74, 76, 74, 76, 77, 76, 74], [76, 74, 73, 74], [77, 76, 74, 79, 77, 76, 81], [77, 76, 74, 72, 74, 76, 69], [67, 65, 64, 65, 64, 62, 69], [65, 64, 62, 60, 62, 64, 57], [77, 81, 76, 79, 74, 77], [76, 74, 73, 74]]"
./abc/Poloness__5ab3e9.abc,"[[1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11, 12], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9, 11], [1, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11, 12], [1, 3, 4, 5]]","[[74, 74, 73, 74, 73, 71, 69, 67], [66, 76, 67, 66, 64, 66, 64, 62], [62, 81, 64, 79, 62, 78], [76, 74, 76, 74, 73, 71, 69], [76, 81, 79, 78, 71], [73, 74, 76, 64, 69, 68], [69, 69], [69, 76, 76, 74, 73, 74, 73, 71], [73, 74, 76, 74, 73, 74, 73, 71, 69, 71, 69, 67], [66, 81, 81, 79, 78, 79, 78, 76], [78, 79, 81, 79, 78, 79, 78, 76, 74, 76, 74, 73], [71, 83, 81, 71, 76, 78, 79], [69, 74, 73, 74]]"
./abc/Polonesse_in_B_Dur_e80987.abc,"[[1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9]]","[[65, 74, 70, 65, 75, 74, 72, 70], [70, 82, 81, 79, 77, 79, 81, 81, 82], [82, 79, 75, 79, 79, 77, 74, 77, 77, 74, 70, 67], [65, 69, 72, 75, 72, 69, 72, 72, 70], [65, 69, 72, 75, 72, 69, 72, 75, 72, 69, 72], [70, 70, 74, 70, 74, 77, 82, 77, 74, 70], [65, 69, 72, 75, 72, 69, 72, 75, 72, 69, 72], [70, 70, 74, 70, 74, 77, 82, 77, 74, 70], [70, 82, 81, 79, 77, 79, 81, 81, 82], [70, 82, 81, 79, 77, 79, 81, 81, 82], [82, 79, 75, 79, 79, 77, 74, 77, 77, 74, 70, 67], [65, 69, 72, 75, 72, 69, 72, 70]]"
./abc/Pollonesse_183225_4a8509.abc,"[[1, 5, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 5, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5], [1, 4, 5, 7, 8, 9, 11, 12], [1, 4, 5], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5], [1, 2, 3, 5, 6, 7, 9, 10, 11], [1, 2, 3, 4, 5]]","[[69, 57, 81], [78, 74, 78, 81, 79, 76, 79, 78], [74, 73, 74, 76, 78, 79, 76, 79], [74, 76, 78, 79, 81, 79, 78, 74, 76, 73], [69, 57, 81], [78, 74, 78, 81, 79, 76, 79, 78], [74, 73, 74, 76, 78, 79, 81, 79], [78, 74, 76, 73, 74], [78, 74, 78, 81, 79, 76, 79, 78], [74, 73, 69], [71, 67, 71, 74, 73, 69, 73, 71], [67, 69, 71, 73, 74, 73, 71, 67, 69, 66], [78, 74, 78, 81, 79, 76, 79, 78], [74, 73, 69], [69, 71, 73, 74, 76, 78, 79, 81, 79], [78, 74, 76, 73, 74]]"
./abc/Polska_efter_Petter_Olas_Anna_ee21bc.abc,"[[1, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 9], [], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11]]","[[74, 72, 70, 72, 70, 69, 67, 70], [69, 70, 69, 67, 65, 67, 69, 70, 73, 74], [74, 72, 70, 72, 70, 69, 67, 70], [69, 70, 69, 67, 65, 67, 67], [], [74, 72, 70, 74, 79, 70, 74, 72], [72, 70, 72, 74, 76, 69, 72, 70], [74, 72, 70, 74, 79, 70, 74, 72]]"
./abc/Polonäs_efter_Gustaf_Weslien_b4d13d.abc,"[[1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 9, 10, 11, 12], [1, 2, 3, 4], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12]]","[[67, 55, 67, 55, 67, 55, 69, 55, 69, 55], [71, 55, 71, 55, 71, 55, 71, 55, 72, 55, 72, 55], [71, 55, 71, 55, 71, 55, 71, 55, 72, 55, 72, 55], [71, 55, 71, 55, 71, 55, 71, 55, 72, 55, 72, 55], [67, 79, 79, 76, 72, 71, 72], [74, 79, 78, 79], [76, 72, 71, 72, 76, 72, 71, 72, 74, 79, 78, 79], [74, 71, 67, 71, 74, 71, 67, 71, 74, 79, 78, 79], [76, 72, 71, 72, 76, 72, 71, 72, 74, 79, 78, 79], [74, 71, 67, 71, 74, 71, 67, 71, 74, 79, 78, 79], [76, 75, 76, 78, 79, 78, 79, 81, 79, 78, 76, 74], [72, 71, 69, 67, 66, 67], [67, 62, 71, 67, 71, 67, 71, 67, 71, 67], [74, 71, 76, 72, 78, 74, 79], [83, 83, 79, 81, 81, 78, 79, 78, 79, 83]]"
./abc/_Polska_efter_Gustav_Strutz_a7845f.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5]]","[[67, 72, 72, 72, 72, 72], [72, 74, 76, 77, 74, 77, 76, 72], [72, 79, 79, 79, 79, 79], [79, 81, 83, 84, 81, 84, 83, 79], [79, 81, 83, 84, 81, 84, 83, 79, 83], [81, 78, 81, 79, 74, 71, 67], [67, 72, 72, 72, 72, 72], [72, 74, 76, 77, 74, 77, 76, 72], [72, 79, 79, 79, 79, 79], [79, 81, 83, 84, 81, 84, 83, 79], [79, 81, 83, 84, 81, 84, 83, 86, 83, 79], [81, 84, 81, 78, 79], [72, 76, 77, 79, 76, 79, 77, 74], [67, 71, 74, 77, 74, 77, 76, 72], [72, 74, 76, 77, 79, 76, 79, 77, 74, 72], [71, 72, 74, 76, 77, 74, 77, 76, 72], [72, 74, 76, 77, 79, 81, 83, 84, 76], [77, 74, 71, 72]]"
./abc/Polska_efter_Anders_Gustaf_Andersson_465c5a.abc,"[[1, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 5], [1, 3, 5], [1], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11]]","[[69, 81, 79, 81, 76], [77, 76, 77, 79, 81, 79, 81, 76], [77, 76, 77, 79, 81, 77, 74, 74], [73, 72, 69], [73, 72, 69], [77], [76, 73, 69, 71, 72, 74, 77], [76, 73, 69, 71, 72, 74, 77], [76, 73, 69, 71, 72, 74, 77]]"
./abc/Polska_efter_Anders_Fredrik_Andersson_074d62.abc,"[[1, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9]]","[[69, 71, 72, 71, 69, 68, 67, 69], [69, 64, 69, 71, 72, 71, 69, 68, 67, 69], [69, 68, 69, 71, 72, 71, 72, 74, 76, 74, 76, 78], [79, 78, 76, 74, 74, 76, 76], [76, 81, 81, 80, 81], [76, 78, 76, 74, 78, 78, 76], [73, 73, 74, 71, 71, 73, 69, 71, 73, 74], [76, 81, 81, 80, 83, 80, 76], [76, 81, 81, 80, 81], [76, 78, 76, 74, 78, 78, 76], [73, 73, 74, 71, 71, 73, 69, 73], [73, 71, 69, 68, 71, 69]]"
